Calendar Day일 2,POS Category Code,품목명,Manufacturer,Sales Amt,Sales (Bag),Sales SU,Unit Price,구분,유통사,금액,계절,할인여부,날짜
2017-11-13,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,18000.0,6,0.0,3000.0,POS,(주)지에스리테일 본부,18000,가을,False,2017-11-13
2017-11-13,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,6000.0,2,0.0,3000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-13
2017-11-13,MG,CNX 황사마스크 성인용3P, UKM Company,13000.0,5,0.0,2600.0,POS,(주)지에스리테일 본부,13000,가을,False,2017-11-13
2017-11-13,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,10400.0,4,0.0,2600.0,POS,(주)지에스리테일 본부,10400,가을,False,2017-11-13
2017-11-13,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,12000.0,3,0.0,4000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-13
2017-11-13,MG,CNX 스타일 마스크 3입, UKM Company,3000.0,1,0.0,3000.0,POS,(주)지에스리테일 본부,3000,가을,False,2017-11-13
2017-11-13,MP,UK_CNX_황사마스크대형_1P, UKM Company,6000.0,3,0.0,2000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-13
2017-11-13,MP,CNX 황사마스크 소형3입, UKM Company,27000.0,5,0.0,5400.0,POS,(주)지에스리테일 본부,27000,가을,False,2017-11-13
2017-11-13,MG,CNX 블랙마스크 중형3입, UKM Company,9000.0,3,2.0,3000.0,POS,(주)지에스리테일 본부,9000,가을,False,2017-11-13
2017-11-14,MP,CNX 황사마스크 대형1P, UKM Company,1000.0,1,0.0,1000.0,POS,(주)지에스리테일 본부,1000,가을,False,2017-11-14
2017-11-14,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,가을,False,2017-11-14
2017-11-14,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,8400.0,3,0.0,2800.0,POS,(주)지에스리테일 본부,8400,가을,False,2017-11-14
2017-11-14,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,39000.0,13,0.0,3000.0,POS,(주)지에스리테일 본부,39000,가을,False,2017-11-14
2017-11-14,MG,CNX 황사마스크 성인용3P, UKM Company,10480.0,4,0.0,2620.0,POS,(주)지에스리테일 본부,10480,가을,False,2017-11-14
2017-11-14,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,5200.0,2,0.0,2600.0,POS,(주)지에스리테일 본부,5200,가을,False,2017-11-14
2017-11-14,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,16000.0,4,0.0,4000.0,POS,(주)지에스리테일 본부,16000,가을,False,2017-11-14
2017-11-14,MG,CNX 가습촉촉 마스크 2입, UKM Company,12000.0,4,0.0,3000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-14
2017-11-14,MP,UK_CNX_황사마스크대형_1P, UKM Company,6000.0,3,0.0,2000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-14
2017-11-14,MP,CNX 황사마스크 소형3입, UKM Company,31320.0,6,0.0,5220.0,POS,(주)지에스리테일 본부,31320,가을,False,2017-11-14
2017-11-14,MG,CNX 블랙마스크 중형3입, UKM Company,24000.0,8,4.0,3000.0,POS,(주)지에스리테일 본부,24000,가을,False,2017-11-14
2017-11-15,MP,CNX 황사마스크 대형1P, UKM Company,12000.0,6,0.0,2000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-15
2017-11-15,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,10260.0,2,0.0,5130.0,POS,(주)지에스리테일 본부,10260,가을,False,2017-11-15
2017-11-15,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,14700.0,5,0.0,2940.0,POS,(주)지에스리테일 본부,14700,가을,False,2017-11-15
2017-11-15,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,34500.0,12,0.0,2875.0,POS,(주)지에스리테일 본부,34500,가을,False,2017-11-15
2017-11-15,MG,CNX 황사마스크 성인용3P, UKM Company,26000.0,10,0.0,2600.0,POS,(주)지에스리테일 본부,26000,가을,False,2017-11-15
2017-11-15,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,18200.0,7,0.0,2600.0,POS,(주)지에스리테일 본부,18200,가을,False,2017-11-15
2017-11-15,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,20000.0,5,0.0,4000.0,POS,(주)지에스리테일 본부,20000,가을,False,2017-11-15
2017-11-15,MG,CNX 가습촉촉 마스크 2입, UKM Company,18000.0,6,0.0,3000.0,POS,(주)지에스리테일 본부,18000,가을,False,2017-11-15
2017-11-15,MG,CNX 스타일 마스크 3입, UKM Company,3000.0,1,0.0,3000.0,POS,(주)지에스리테일 본부,3000,가을,False,2017-11-15
2017-11-15,MP,UK_CNX_황사마스크대형_1P, UKM Company,4000.0,2,0.0,2000.0,POS,(주)지에스리테일 본부,4000,가을,False,2017-11-15
2017-11-15,MP,CNX 황사마스크 소형3입, UKM Company,16200.0,3,0.0,5400.0,POS,(주)지에스리테일 본부,16200,가을,False,2017-11-15
2017-11-15,MG,CNX 블랙마스크 중형3입, UKM Company,6000.0,2,1.0,3000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-15
2017-11-16,MP,CNX 황사마스크 대형1P, UKM Company,8000.0,4,0.0,2000.0,POS,(주)지에스리테일 본부,8000,가을,False,2017-11-16
2017-11-16,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,가을,False,2017-11-16
2017-11-16,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,36000.0,12,0.0,3000.0,POS,(주)지에스리테일 본부,36000,가을,False,2017-11-16
2017-11-16,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,24000.0,8,0.0,3000.0,POS,(주)지에스리테일 본부,24000,가을,False,2017-11-16
2017-11-16,MG,CNX 황사마스크 성인용3P, UKM Company,13000.0,5,0.0,2600.0,POS,(주)지에스리테일 본부,13000,가을,False,2017-11-16
2017-11-16,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,10400.0,4,0.0,2600.0,POS,(주)지에스리테일 본부,10400,가을,False,2017-11-16
2017-11-16,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,12000.0,3,0.0,4000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-16
2017-11-16,MG,CNX 가습촉촉 마스크 2입, UKM Company,42000.0,14,0.0,3000.0,POS,(주)지에스리테일 본부,42000,가을,False,2017-11-16
2017-11-16,MG,CNX 스타일 마스크 3입, UKM Company,9000.0,3,0.0,3000.0,POS,(주)지에스리테일 본부,9000,가을,False,2017-11-16
2017-11-16,MP,UK_CNX_황사마스크대형_1P, UKM Company,4000.0,2,0.0,2000.0,POS,(주)지에스리테일 본부,4000,가을,False,2017-11-16
2017-11-16,MP,CNX 황사마스크 소형3입, UKM Company,10800.0,2,0.0,5400.0,POS,(주)지에스리테일 본부,10800,가을,False,2017-11-16
2017-11-16,MG,CNX 블랙마스크 중형3입, UKM Company,12000.0,4,2.0,3000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-16
2017-11-18,MP,CNX 황사마스크 대형1P, UKM Company,8000.0,4,0.0,2000.0,POS,(주)지에스리테일 본부,8000,가을,False,2017-11-18
2017-11-18,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,48000.0,16,0.0,3000.0,POS,(주)지에스리테일 본부,48000,가을,False,2017-11-18
2017-11-18,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,30000.0,10,0.0,3000.0,POS,(주)지에스리테일 본부,30000,가을,False,2017-11-18
2017-11-18,MG,CNX 황사마스크 성인용3P, UKM Company,39000.0,15,0.0,2600.0,POS,(주)지에스리테일 본부,39000,가을,False,2017-11-18
2017-11-18,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,26000.0,10,0.0,2600.0,POS,(주)지에스리테일 본부,26000,가을,False,2017-11-18
2017-11-18,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,16000.0,4,0.0,4000.0,POS,(주)지에스리테일 본부,16000,가을,False,2017-11-18
2017-11-18,MG,CNX 가습촉촉 마스크 2입, UKM Company,39000.0,13,0.0,3000.0,POS,(주)지에스리테일 본부,39000,가을,False,2017-11-18
2017-11-18,MG,CNX 스타일 마스크 3입, UKM Company,12000.0,4,0.0,3000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-18
2017-11-18,MP,UK_CNX_황사마스크대형_1P, UKM Company,4000.0,2,0.0,2000.0,POS,(주)지에스리테일 본부,4000,가을,False,2017-11-18
2017-11-18,MP,CNX 황사마스크 소형3입, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,가을,False,2017-11-18
2017-11-18,MG,CNX 블랙마스크 중형3입, UKM Company,6000.0,2,1.0,3000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-18
2017-11-19,MP,CNX 황사마스크 대형1P, UKM Company,4000.0,2,0.0,2000.0,POS,(주)지에스리테일 본부,4000,가을,False,2017-11-19
2017-11-19,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,39000.0,13,0.0,3000.0,POS,(주)지에스리테일 본부,39000,가을,False,2017-11-19
2017-11-19,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,40200.0,13,0.0,3092.0,POS,(주)지에스리테일 본부,40200,가을,False,2017-11-19
2017-11-19,MG,CNX 황사마스크 성인용3P, UKM Company,33800.0,13,0.0,2600.0,POS,(주)지에스리테일 본부,33800,가을,False,2017-11-19
2017-11-19,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,13000.0,5,0.0,2600.0,POS,(주)지에스리테일 본부,13000,가을,False,2017-11-19
2017-11-19,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,20000.0,5,0.0,4000.0,POS,(주)지에스리테일 본부,20000,가을,False,2017-11-19
2017-11-19,MG,CNX 가습촉촉 마스크 2입, UKM Company,21000.0,7,0.0,3000.0,POS,(주)지에스리테일 본부,21000,가을,False,2017-11-19
2017-11-19,MG,CNX 스타일 마스크 3입, UKM Company,6000.0,2,0.0,3000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-19
2017-11-19,MP,UK_CNX_황사마스크대형_1P, UKM Company,2000.0,1,0.0,2000.0,POS,(주)지에스리테일 본부,2000,가을,False,2017-11-19
2017-11-19,MP,CNX 황사마스크 소형3입, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,가을,False,2017-11-19
2017-11-19,MG,CNX 블랙마스크 중형3입, UKM Company,15000.0,5,3.0,3000.0,POS,(주)지에스리테일 본부,15000,가을,False,2017-11-19
2017-11-21,MP,CNX 황사마스크 대형1P, UKM Company,10000.0,5,0.0,2000.0,POS,(주)지에스리테일 본부,10000,가을,False,2017-11-21
2017-11-21,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,39080.0,13,0.0,3006.0,POS,(주)지에스리테일 본부,39080,가을,False,2017-11-21
2017-11-21,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,23940.0,9,0.0,2660.0,POS,(주)지에스리테일 본부,23940,가을,False,2017-11-21
2017-11-21,MG,CNX 황사마스크 성인용3P, UKM Company,5280.0,2,0.0,2640.0,POS,(주)지에스리테일 본부,5280,가을,False,2017-11-21
2017-11-21,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,18200.0,7,0.0,2600.0,POS,(주)지에스리테일 본부,18200,가을,False,2017-11-21
2017-11-21,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,20000.0,5,0.0,4000.0,POS,(주)지에스리테일 본부,20000,가을,False,2017-11-21
2017-11-21,MG,CNX 가습촉촉 마스크 2입, UKM Company,3000.0,1,0.0,3000.0,POS,(주)지에스리테일 본부,3000,가을,False,2017-11-21
2017-11-21,MG,CNX 스타일 마스크 3입, UKM Company,3000.0,1,0.0,3000.0,POS,(주)지에스리테일 본부,3000,가을,False,2017-11-21
2017-11-21,MP,CNX 황사마스크 소형3입, UKM Company,10800.0,2,0.0,5400.0,POS,(주)지에스리테일 본부,10800,가을,False,2017-11-21
2017-11-21,MG,CNX 블랙마스크 중형3입, UKM Company,9000.0,3,2.0,3000.0,POS,(주)지에스리테일 본부,9000,가을,False,2017-11-21
2017-11-22,MP,CNX 황사마스크 대형1P, UKM Company,12000.0,6,0.0,2000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-22
2017-11-22,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,21000.0,7,0.0,3000.0,POS,(주)지에스리테일 본부,21000,가을,False,2017-11-22
2017-11-22,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,12000.0,4,0.0,3000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-22
2017-11-22,MG,CNX 황사마스크 성인용3P, UKM Company,18200.0,7,0.0,2600.0,POS,(주)지에스리테일 본부,18200,가을,False,2017-11-22
2017-11-22,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,12000.0,3,0.0,4000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-22
2017-11-22,MG,CNX 가습촉촉 마스크 2입, UKM Company,6000.0,2,0.0,3000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-22
2017-11-22,MP,UK_CNX_황사마스크대형_1P, UKM Company,26000.0,13,1.0,2000.0,POS,(주)지에스리테일 본부,26000,가을,False,2017-11-22
2017-11-23,MP,CNX 황사마스크 대형1P, UKM Company,2000.0,1,0.0,2000.0,POS,(주)지에스리테일 본부,2000,가을,False,2017-11-23
2017-11-23,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,27000.0,9,0.0,3000.0,POS,(주)지에스리테일 본부,27000,가을,False,2017-11-23
2017-11-23,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,27840.0,12,0.0,2320.0,POS,(주)지에스리테일 본부,27840,가을,False,2017-11-23
2017-11-23,MG,CNX 황사마스크 성인용3P, UKM Company,23400.0,9,0.0,2600.0,POS,(주)지에스리테일 본부,23400,가을,False,2017-11-23
2017-11-23,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,7800.0,3,0.0,2600.0,POS,(주)지에스리테일 본부,7800,가을,False,2017-11-23
2017-11-23,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,8000.0,2,0.0,4000.0,POS,(주)지에스리테일 본부,8000,가을,False,2017-11-23
2017-11-23,MG,CNX 가습촉촉 마스크 2입, UKM Company,15000.0,5,0.0,3000.0,POS,(주)지에스리테일 본부,15000,가을,False,2017-11-23
2017-11-23,MG,CNX 스타일 마스크 3입, UKM Company,12000.0,4,0.0,3000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-23
2017-11-23,MP,UK_CNX_황사마스크대형_1P, UKM Company,2000.0,1,0.0,2000.0,POS,(주)지에스리테일 본부,2000,가을,False,2017-11-23
2017-11-23,MP,CNX 황사마스크 소형3입, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,가을,False,2017-11-23
2017-11-23,MG,CNX 블랙마스크 중형3입, UKM Company,9000.0,3,2.0,3000.0,POS,(주)지에스리테일 본부,9000,가을,False,2017-11-23
2017-11-24,MP,CNX 황사마스크 대형1P, UKM Company,2000.0,1,0.0,2000.0,POS,(주)지에스리테일 본부,2000,가을,False,2017-11-24
2017-11-24,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,30000.0,10,0.0,3000.0,POS,(주)지에스리테일 본부,30000,가을,False,2017-11-24
2017-11-24,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,15000.0,5,0.0,3000.0,POS,(주)지에스리테일 본부,15000,가을,False,2017-11-24
2017-11-24,MG,CNX 황사마스크 성인용3P, UKM Company,36400.0,14,0.0,2600.0,POS,(주)지에스리테일 본부,36400,가을,False,2017-11-24
2017-11-24,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,13000.0,5,0.0,2600.0,POS,(주)지에스리테일 본부,13000,가을,False,2017-11-24
2017-11-24,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,8000.0,2,0.0,4000.0,POS,(주)지에스리테일 본부,8000,가을,False,2017-11-24
2017-11-24,MG,CNX 가습촉촉 마스크 2입, UKM Company,6000.0,2,0.0,3000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-24
2017-11-24,MG,CNX 스타일 마스크 3입, UKM Company,15000.0,5,0.0,3000.0,POS,(주)지에스리테일 본부,15000,가을,False,2017-11-24
2017-11-24,MG,CNX 베이비 마스크 3입, UKM Company,6000.0,2,0.0,3000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-24
2017-11-24,MP,UK_CNX_황사마스크대형_1P, UKM Company,4400.0,2,0.0,2200.0,POS,(주)지에스리테일 본부,4400,가을,False,2017-11-24
2017-11-24,MG,CNX 블랙마스크 중형3입, UKM Company,15000.0,5,3.0,3000.0,POS,(주)지에스리테일 본부,15000,가을,False,2017-11-24
2017-11-25,MP,CNX 황사마스크 대형1P, UKM Company,48000.0,24,0.0,2000.0,POS,(주)지에스리테일 본부,48000,가을,False,2017-11-25
2017-11-25,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,10800.0,2,0.0,5400.0,POS,(주)지에스리테일 본부,10800,가을,False,2017-11-25
2017-11-25,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,24000.0,8,0.0,3000.0,POS,(주)지에스리테일 본부,24000,가을,False,2017-11-25
2017-11-25,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,9000.0,3,0.0,3000.0,POS,(주)지에스리테일 본부,9000,가을,False,2017-11-25
2017-11-25,MG,CNX 황사마스크 성인용3P, UKM Company,44200.0,17,0.0,2600.0,POS,(주)지에스리테일 본부,44200,가을,False,2017-11-25
2017-11-25,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,23400.0,9,0.0,2600.0,POS,(주)지에스리테일 본부,23400,가을,False,2017-11-25
2017-11-25,MG,CNX 가습촉촉 마스크 2입, UKM Company,21000.0,7,0.0,3000.0,POS,(주)지에스리테일 본부,21000,가을,False,2017-11-25
2017-11-25,MP,UK_CNX_황사마스크대형_1P, UKM Company,8000.0,4,0.0,2000.0,POS,(주)지에스리테일 본부,8000,가을,False,2017-11-25
2017-11-25,MP,CNX 황사마스크 소형3입, UKM Company,10800.0,2,0.0,5400.0,POS,(주)지에스리테일 본부,10800,가을,False,2017-11-25
2017-11-26,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,9000.0,3,0.0,3000.0,POS,(주)지에스리테일 본부,9000,가을,False,2017-11-26
2017-11-26,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,6000.0,2,0.0,3000.0,POS,(주)지에스리테일 본부,6000,가을,False,2017-11-26
2017-11-26,MG,CNX 황사마스크 성인용3P, UKM Company,5200.0,2,0.0,2600.0,POS,(주)지에스리테일 본부,5200,가을,False,2017-11-26
2017-11-26,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,5200.0,2,0.0,2600.0,POS,(주)지에스리테일 본부,5200,가을,False,2017-11-26
2017-11-26,MP,UK_CNX_황사마스크대형_1P, UKM Company,2000.0,1,0.0,2000.0,POS,(주)지에스리테일 본부,2000,가을,False,2017-11-26
2017-11-26,MG,CNX 블랙마스크 중형3입, UKM Company,3000.0,1,1.0,3000.0,POS,(주)지에스리테일 본부,3000,가을,False,2017-11-26
2017-11-27,MP,CNX 황사마스크 대형1P, UKM Company,2000.0,1,0.0,2000.0,POS,(주)지에스리테일 본부,2000,가을,False,2017-11-27
2017-11-27,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,가을,False,2017-11-27
2017-11-27,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,15000.0,5,0.0,3000.0,POS,(주)지에스리테일 본부,15000,가을,False,2017-11-27
2017-11-27,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,12000.0,4,0.0,3000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-27
2017-11-27,MG,CNX 황사마스크 성인용3P, UKM Company,18200.0,7,0.0,2600.0,POS,(주)지에스리테일 본부,18200,가을,False,2017-11-27
2017-11-27,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,20800.0,8,0.0,2600.0,POS,(주)지에스리테일 본부,20800,가을,False,2017-11-27
2017-11-27,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,4000.0,1,0.0,4000.0,POS,(주)지에스리테일 본부,4000,가을,False,2017-11-27
2017-11-27,MG,CNX 가습촉촉 마스크 2입, UKM Company,6560.0,2,0.0,3280.0,POS,(주)지에스리테일 본부,6560,가을,False,2017-11-27
2017-11-27,MG,CNX 스타일 마스크 3입, UKM Company,3000.0,1,0.0,3000.0,POS,(주)지에스리테일 본부,3000,가을,False,2017-11-27
2017-11-27,MP,UK_CNX_황사마스크대형_1P, UKM Company,8000.0,4,0.0,2000.0,POS,(주)지에스리테일 본부,8000,가을,False,2017-11-27
2017-11-27,MP,CNX 황사마스크 소형3입, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,가을,False,2017-11-27
2017-11-27,MG,CNX 블랙마스크 중형3입, UKM Company,12000.0,4,2.0,3000.0,POS,(주)지에스리테일 본부,12000,가을,False,2017-11-27
